"","Array","Species","ID","Location","Order","Trial","Session"
"2348","Zarray","Vervet","MA","2",6,22,10
"2349","Zarray","Vervet","MA","1022",7,22,10
"2350","Zarray","Vervet","MA","2",1,23,10
"2351","Zarray","Vervet","MA","3",2,23,10
"2352","Zarray","Vervet","MA","4",3,23,10
"2353","Zarray","Vervet","MA","5",4,23,10
"2354","Zarray","Vervet","MA","6",5,23,10
"2355","Zarray","Vervet","MA","1",6,23,10
"2356","Zarray","Vervet","MA","1023",7,23,10
"2357","Zarray","Vervet","MA","4",1,24,10
"2358","Zarray","Vervet","MA","3",2,24,10
"2359","Zarray","Vervet","MA","2",3,24,10
"2360","Zarray","Vervet","MA","1",4,24,10
"2361","Zarray","Vervet","MA","5",5,24,10
"2362","Zarray","Vervet","MA","6",6,24,10
"2363","Zarray","Vervet","MA","1024",7,24,10
"2364","Zarray","Vervet","MA","1",1,25,10
"2365","Zarray","Vervet","MA","3",2,25,10
"2366","Zarray","Vervet","MA","4",3,25,10
"2367","Zarray","Vervet","MA","5",4,25,10
"2368","Zarray","Vervet","MA","6",5,25,10
"2369","Zarray","Vervet","MA","2",6,25,10
"2370","Zarray","Vervet","MA","1025",7,25,10
"2371","Zarray","Vervet","MA","1",1,26,10
"2372","Zarray","Vervet","MA","3",2,26,10
"2373","Zarray","Vervet","MA","4",3,26,10
"2374","Zarray","Vervet","MA","5",4,26,10
"2375","Zarray","Vervet","MA","6",5,26,10
"2376","Zarray","Vervet","MA","2",6,26,10
"2377","Zarray","Vervet","MA","1026",7,26,10
"2378","Zarray","Vervet","MA","1",1,27,10
"2379","Zarray","Vervet","MA","3",2,27,10
"2380","Zarray","Vervet","MA","4",3,27,10
"2381","Zarray","Vervet","MA","5",4,27,10
"2382","Zarray","Vervet","MA","6",5,27,10
"2383","Zarray","Vervet","MA","2",6,27,10
"2384","Zarray","Vervet","MA","1027",7,27,10
"2385","Zarray","Vervet","MA","1",1,28,11
"2386","Zarray","Vervet","MA","3",2,28,11
"2387","Zarray","Vervet","MA","4",3,28,11
"2388","Zarray","Vervet","MA","5",4,28,11
"2389","Zarray","Vervet","MA","6",5,28,11
"2390","Zarray","Vervet","MA","2",6,28,11
"2391","Zarray","Vervet","MA","1028",7,28,11
"2392","Zarray","Vervet","MA","3",1,29,12
"2393","Zarray","Vervet","MA","4",2,29,12
"2394","Zarray","Vervet","MA","5",3,29,12
"2395","Zarray","Vervet","MA","6",4,29,12
"2396","Zarray","Vervet","MA","2",5,29,12
"2397","Zarray","Vervet","MA","1",6,29,12
"2398","Zarray","Vervet","MA","1029",7,29,12
"2399","Zarray","Vervet","MA","4",1,30,12
"2400","Zarray","Vervet","MA","3",2,30,12
"2401","Zarray","Vervet","MA","5",3,30,12
"2402","Zarray","Vervet","MA","6",4,30,12
"2403","Zarray","Vervet","MA","2",5,30,12
"2404","Zarray","Vervet","MA","1",6,30,12
"2405","Zarray","Vervet","MA","1030",7,30,12
"2406","Zarray","Vervet","MA","4",1,31,13
"2407","Zarray","Vervet","MA","3",2,31,13
"2408","Zarray","Vervet","MA","2",3,31,13
"2409","Zarray","Vervet","MA","1",4,31,13
"2410","Zarray","Vervet","MA","5",5,31,13
"2411","Zarray","Vervet","MA","6",6,31,13
"2412","Zarray","Vervet","MA","1031",7,31,13
"2413","Zarray","Vervet","MA","1",1,32,13
"2414","Zarray","Vervet","MA","4",2,32,13
"2415","Zarray","Vervet","MA","3",3,32,13
"2416","Zarray","Vervet","MA","2",4,32,13
"2417","Zarray","Vervet","MA","6",5,32,13
"2418","Zarray","Vervet","MA","5",6,32,13
"2419","Zarray","Vervet","MA","1032",7,32,13
"2420","Zarray","Vervet","MA","2",1,33,14
"2421","Zarray","Vervet","MA","3",2,33,14
"2422","Zarray","Vervet","MA","4",3,33,14
"2423","Zarray","Vervet","MA","5",4,33,14
"2424","Zarray","Vervet","MA","6",5,33,14
"2425","Zarray","Vervet","MA","1",6,33,14
"2426","Zarray","Vervet","MA","1033",7,33,14
"2427","Zarray","Vervet","MA","3",1,34,14
"2428","Zarray","Vervet","MA","4",2,34,14
"2429","Zarray","Vervet","MA","5",3,34,14
"2430","Zarray","Vervet","MA","6",4,34,14
"2431","Zarray","Vervet","MA","2",5,34,14
"2432","Zarray","Vervet","MA","1",6,34,14
"2433","Zarray","Vervet","MA","1034",7,34,14
"2434","Zarray","Vervet","MA","4",1,35,14
"2435","Zarray","Vervet","MA","3",2,35,14
"2436","Zarray","Vervet","MA","2",3,35,14
"2437","Zarray","Vervet","MA","1",4,35,14
"2438","Zarray","Vervet","MA","5",5,35,14
"2439","Zarray","Vervet","MA","6",6,35,14
"2440","Zarray","Vervet","MA","1035",7,35,14
"2441","Zarray","Vervet","MA","6",1,36,15
"2442","Zarray","Vervet","MA","4",2,36,15
"2443","Zarray","Vervet","MA","3",3,36,15
"2444","Zarray","Vervet","MA","2",4,36,15
"2445","Zarray","Vervet","MA","1",5,36,15
"2446","Zarray","Vervet","MA","5",6,36,15
"2447","Zarray","Vervet","MA","1036",7,36,15
"2448","Zarray","Vervet","MA","2",1,37,15
"2449","Zarray","Vervet","MA","3",2,37,15
"2450","Zarray","Vervet","MA","4",3,37,15
"2451","Zarray","Vervet","MA","5",4,37,15
"2452","Zarray","Vervet","MA","6",5,37,15
"2453","Zarray","Vervet","MA","1",6,37,15
"2454","Zarray","Vervet","MA","1037",7,37,15
"2455","Zarray","Vervet","MA","2",1,38,15
"2456","Zarray","Vervet","MA","3",2,38,15
"2457","Zarray","Vervet","MA","4",3,38,15
"2458","Zarray","Vervet","MA","5",4,38,15
"2459","Zarray","Vervet","MA","6",5,38,15
"2460","Zarray","Vervet","MA","1",6,38,15
"2461","Zarray","Vervet","MA","1038",7,38,15
"2462","Zarray","Vervet","MA","2",1,39,15
"2463","Zarray","Vervet","MA","3",2,39,15
"2464","Zarray","Vervet","MA","4",3,39,15
"2465","Zarray","Vervet","MA","5",4,39,15
"2466","Zarray","Vervet","MA","6",5,39,15
"2467","Zarray","Vervet","MA","1",6,39,15
"2468","Zarray","Vervet","MA","1039",7,39,15
"2469","Zarray","Vervet","MA","1",1,40,15
"2470","Zarray","Vervet","MA","3",2,40,15
"2471","Zarray","Vervet","MA","4",3,40,15
"2472","Zarray","Vervet","MA","5",4,40,15
"2473","Zarray","Vervet","MA","6",5,40,15
"2474","Zarray","Vervet","MA","2",6,40,15
"2475","Zarray","Vervet","MA","1040",7,40,15
"2476","Zarray","Vervet","MA","1",1,41,15
"2477","Zarray","Vervet","MA","3",2,41,15
"2478","Zarray","Vervet","MA","4",3,41,15
"2479","Zarray","Vervet","MA","5",4,41,15
"2480","Zarray","Vervet","MA","6",5,41,15
"2481","Zarray","Vervet","MA","2",6,41,15
"2482","Zarray","Vervet","MA","1041",7,41,15
"2483","Zarray","Vervet","MA","1",1,42,15
"2484","Zarray","Vervet","MA","3",2,42,15
"2485","Zarray","Vervet","MA","4",3,42,15
"2486","Zarray","Vervet","MA","5",4,42,15
"2487","Zarray","Vervet","MA","6",5,42,15
"2488","Zarray","Vervet","MA","2",6,42,15
"2489","Zarray","Vervet","MA","1042",7,42,15
"2490","Zarray","Vervet","MA","2",1,43,16
"2491","Zarray","Vervet","MA","3",2,43,16
"2492","Zarray","Vervet","MA","4",3,43,16
"2493","Zarray","Vervet","MA","5",4,43,16
"2494","Zarray","Vervet","MA","6",5,43,16
"2495","Zarray","Vervet","MA","1",6,43,16
"2496","Zarray","Vervet","MA","1043",7,43,16
"2497","Zarray","Vervet","MA","1",1,44,16
"2498","Zarray","Vervet","MA","3",2,44,16
"2499","Zarray","Vervet","MA","4",3,44,16
"2500","Zarray","Vervet","MA","5",4,44,16
"2501","Zarray","Vervet","MA","6",5,44,16
"2502","Zarray","Vervet","MA","2",6,44,16
"2503","Zarray","Vervet","MA","1044",7,44,16
"2504","Zarray","Vervet","PF","6",1,1,1
"2505","Zarray","Vervet","PF","4",2,1,1
"2506","Zarray","Vervet","PF","3",3,1,1
"2507","Zarray","Vervet","PF","2",4,1,1
"2508","Zarray","Vervet","PF","1",5,1,1
"2509","Zarray","Vervet","PF","5",6,1,1
"2510","Zarray","Vervet","PF","1001",7,1,1
"2511","Zarray","Vervet","PG","2",1,1,1
"2512","Zarray","Vervet","PG","3",2,1,1
"2513","Zarray","Vervet","PG","4",3,1,1
"2514","Zarray","Vervet","PG","5",4,1,1
"2515","Zarray","Vervet","PG","6",5,1,1
"2516","Zarray","Vervet","PG","1",6,1,1
"2517","Zarray","Vervet","PG","1001",7,1,1
"2518","Zarray","Vervet","PG","2",1,2,1
"2519","Zarray","Vervet","PG","1",2,2,1
"2520","Zarray","Vervet","PG","3",3,2,1
"2521","Zarray","Vervet","PG","4",4,2,1
"2522","Zarray","Vervet","PG","5",5,2,1
"2523","Zarray","Vervet","PG","6",6,2,1
"2524","Zarray","Vervet","PG","1002",7,2,1
"2525","Zarray","Vervet","PG","2",1,3,1
"2526","Zarray","Vervet","PG","3",2,3,1
"2527","Zarray","Vervet","PG","4",3,3,1
"2528","Zarray","Vervet","PG","6",4,3,1
"2529","Zarray","Vervet","PG","5",5,3,1
"2530","Zarray","Vervet","PG","1",6,3,1
"2531","Zarray","Vervet","PG","1003",7,3,1
"2532","Zarray","Vervet","PG","2",1,4,1
"2533","Zarray","Vervet","PG","3",2,4,1
"2534","Zarray","Vervet","PG","4",3,4,1
"2535","Zarray","Vervet","PG","6",4,4,1
"2536","Zarray","Vervet","PG","5",5,4,1
"2537","Zarray","Vervet","PG","1",6,4,1
"2538","Zarray","Vervet","PG","1004",7,4,1
"2539","Zarray","Vervet","PG","4",1,5,2
"2540","Zarray","Vervet","PG","5",2,5,2
"2541","Zarray","Vervet","PG","6",3,5,2
"2542","Zarray","Vervet","PG","3",4,5,2
"2543","Zarray","Vervet","PG","2",5,5,2
"2544","Zarray","Vervet","PG","1",6,5,2
"2545","Zarray","Vervet","PG","1005",7,5,2
"2546","Zarray","Vervet","PG","5",1,6,2
"2547","Zarray","Vervet","PG","4",2,6,2
"2548","Zarray","Vervet","PG","3",3,6,2
"2549","Zarray","Vervet","PG","2",4,6,2
"2550","Zarray","Vervet","PG","1",5,6,2
"2551","Zarray","Vervet","PG","6",6,6,2
"2552","Zarray","Vervet","PG","1006",7,6,2
"2553","Zarray","Vervet","PG","5",1,7,3
"2554","Zarray","Vervet","PG","6",2,7,3
"2555","Zarray","Vervet","PG","4",3,7,3
"2556","Zarray","Vervet","PG","3",4,7,3
"2557","Zarray","Vervet","PG","2",5,7,3
"2558","Zarray","Vervet","PG","1",6,7,3
"2559","Zarray","Vervet","PG","1007",7,7,3
"2560","Zarray","Vervet","PG","1",1,8,3
"2561","Zarray","Vervet","PG","3",2,8,3
"2562","Zarray","Vervet","PG","4",3,8,3
"2563","Zarray","Vervet","PG","6",4,8,3
"2564","Zarray","Vervet","PG","5",5,8,3
"2565","Zarray","Vervet","PG","2",6,8,3
"2566","Zarray","Vervet","PG","1008",7,8,3
"2567","Zarray","Vervet","PG","2",1,9,4
"2568","Zarray","Vervet","PG","3",2,9,4
"2569","Zarray","Vervet","PG","4",3,9,4
"2570","Zarray","Vervet","PG","5",4,9,4
"2571","Zarray","Vervet","PG","6",5,9,4
"2572","Zarray","Vervet","PG","1",6,9,4
"2573","Zarray","Vervet","PG","1009",7,9,4
"2574","Zarray","Vervet","PT","5",1,1,1
"2575","Zarray","Vervet","PT","4",2,1,1
"2576","Zarray","Vervet","PT","3",3,1,1
"2577","Zarray","Vervet","PT","2",4,1,1
"2578","Zarray","Vervet","PT","1",5,1,1
"2579","Zarray","Vervet","PT","6",6,1,1
"2580","Zarray","Vervet","PT","1001",7,1,1
"2581","Zarray","Vervet","PT","5",1,2,1
"2582","Zarray","Vervet","PT","4",2,2,1
"2583","Zarray","Vervet","PT","3",3,2,1
"2584","Zarray","Vervet","PT","1",4,2,1
"2585","Zarray","Vervet","PT","2",5,2,1
"2586","Zarray","Vervet","PT","6",6,2,1
"2587","Zarray","Vervet","PT","1002",7,2,1
"2588","Zarray","Vervet","PT","1",1,3,2
"2589","Zarray","Vervet","PT","3",2,3,2
"2590","Zarray","Vervet","PT","4",3,3,2
"2591","Zarray","Vervet","PT","5",4,3,2
"2592","Zarray","Vervet","PT","6",5,3,2
"2593","Zarray","Vervet","PT","2",6,3,2
"2594","Zarray","Vervet","PT","1003",7,3,2
"2595","Zarray","Vervet","PT","2",1,4,2
"2596","Zarray","Vervet","PT","3",2,4,2
"2597","Zarray","Vervet","PT","4",3,4,2
"2598","Zarray","Vervet","PT","5",4,4,2
"2599","Zarray","Vervet","PT","6",5,4,2
"2600","Zarray","Vervet","PT","1",6,4,2
"2601","Zarray","Vervet","PT","1004",7,4,2
"2602","Zarray","Vervet","PT","2",1,5,2
"2603","Zarray","Vervet","PT","1",2,5,2
"2604","Zarray","Vervet","PT","3",3,5,2
"2605","Zarray","Vervet","PT","4",4,5,2
"2606","Zarray","Vervet","PT","5",5,5,2
"2607","Zarray","Vervet","PT","6",6,5,2
"2608","Zarray","Vervet","PT","1005",7,5,2
"2609","Zarray","Vervet","PT","1",1,6,2
"2610","Zarray","Vervet","PT","2",2,6,2
"2611","Zarray","Vervet","PT","3",3,6,2
"2612","Zarray","Vervet","PT","4",4,6,2
"2613","Zarray","Vervet","PT","5",5,6,2
"2614","Zarray","Vervet","PT","6",6,6,2
"2615","Zarray","Vervet","PT","1006",7,6,2
"2616","Zarray","Vervet","PT","2",1,7,3
"2617","Zarray","Vervet","PT","3",2,7,3
"2618","Zarray","Vervet","PT","4",3,7,3
"2619","Zarray","Vervet","PT","5",4,7,3
"2620","Zarray","Vervet","PT","6",5,7,3
"2621","Zarray","Vervet","PT","1",6,7,3
"2622","Zarray","Vervet","PT","1007",7,7,3
"2623","Zarray","Vervet","PT","5",1,8,3
"2624","Zarray","Vervet","PT","4",2,8,3
"2625","Zarray","Vervet","PT","3",3,8,3
"2626","Zarray","Vervet","PT","1",4,8,3
"2627","Zarray","Vervet","PT","2",5,8,3
"2628","Zarray","Vervet","PT","6",6,8,3
"2629","Zarray","Vervet","PT","1008",7,8,3
"2630","Zarray","Vervet","PT","1",1,9,4
"2631","Zarray","Vervet","PT","3",2,9,4
"2632","Zarray","Vervet","PT","4",3,9,4
"2633","Zarray","Vervet","PT","5",4,9,4
"2634","Zarray","Vervet","PT","6",5,9,4
"2635","Zarray","Vervet","PT","2",6,9,4
"2636","Zarray","Vervet","PT","1009",7,9,4
"2637","Zarray","Vervet","PT","2",1,10,5
"2638","Zarray","Vervet","PT","3",2,10,5
"2639","Zarray","Vervet","PT","4",3,10,5
"2640","Zarray","Vervet","PT","6",4,10,5
"2641","Zarray","Vervet","PT","5",5,10,5
"2642","Zarray","Vervet","PT","1",6,10,5
"2643","Zarray","Vervet","PT","1010",7,10,5
"2644","Zarray","Vervet","PT","5",1,11,5
"2645","Zarray","Vervet","PT","4",2,11,5
"2646","Zarray","Vervet","PT","3",3,11,5
"2647","Zarray","Vervet","PT","2",4,11,5
"2648","Zarray","Vervet","PT","1",5,11,5
"2649","Zarray","Vervet","PT","6",6,11,5
"2650","Zarray","Vervet","PT","1011",7,11,5
"2651","Zarray","Vervet","PT","2",1,12,6
"2652","Zarray","Vervet","PT","3",2,12,6
"2653","Zarray","Vervet","PT","4",3,12,6
"2654","Zarray","Vervet","PT","5",4,12,6
"2655","Zarray","Vervet","PT","6",5,12,6
"2656","Zarray","Vervet","PT","1",6,12,6
"2657","Zarray","Vervet","PT","1012",7,12,6
"2658","Zarray","Vervet","PY","1",1,1,1
"2659","Zarray","Vervet","PY","3",2,1,1
"2660","Zarray","Vervet","PY","4",3,1,1
"2661","Zarray","Vervet","PY","5",4,1,1
"2662","Zarray","Vervet","PY","6",5,1,1
"2663","Zarray","Vervet","PY","2",6,1,1
"2664","Zarray","Vervet","PY","1001",7,1,1
"2665","Zarray","Vervet","PY","5",1,2,1
"2666","Zarray","Vervet","PY","6",2,2,1
"2667","Zarray","Vervet","PY","4",3,2,1
"2668","Zarray","Vervet","PY","3",4,2,1
"2669","Zarray","Vervet","PY","2",5,2,1
"2670","Zarray","Vervet","PY","1",6,2,1
"2671","Zarray","Vervet","PY","1002",7,2,1
"2672","Zarray","Vervet","PY","5",1,3,1
"2673","Zarray","Vervet","PY","4",2,3,1
"2674","Zarray","Vervet","PY","3",3,3,1
"2675","Zarray","Vervet","PY","2",4,3,1
"2676","Zarray","Vervet","PY","1",5,3,1
"2677","Zarray","Vervet","PY","6",6,3,1
"2678","Zarray","Vervet","PY","1003",7,3,1
"2679","Zarray","Vervet","PY","5",1,4,1
"2680","Zarray","Vervet","PY","4",2,4,1
"2681","Zarray","Vervet","PY","3",3,4,1
"2682","Zarray","Vervet","PY","2",4,4,1
"2683","Zarray","Vervet","PY","1",5,4,1
"2684","Zarray","Vervet","PY","6",6,4,1
"2685","Zarray","Vervet","PY","1004",7,4,1
"2686","Zarray","Vervet","PY","2",1,5,1
"2687","Zarray","Vervet","PY","3",2,5,1
"2688","Zarray","Vervet","PY","4",3,5,1
"2689","Zarray","Vervet","PY","5",4,5,1
"2690","Zarray","Vervet","PY","6",5,5,1
"2691","Zarray","Vervet","PY","1",6,5,1
"2692","Zarray","Vervet","PY","1005",7,5,1
"2693","Zarray","Vervet","PY","5",1,6,1
"2694","Zarray","Vervet","PY","4",2,6,1
"2695","Zarray","Vervet","PY","3",3,6,1
"2696","Zarray","Vervet","PY","1",4,6,1
"2697","Zarray","Vervet","PY","2",5,6,1
"2698","Zarray","Vervet","PY","6",6,6,1
"2699","Zarray","Vervet","PY","1006",7,6,1
"2700","Zarray","Vervet","PY","4",1,7,2
"2701","Zarray","Vervet","PY","3",2,7,2
"2702","Zarray","Vervet","PY","2",3,7,2
"2703","Zarray","Vervet","PY","1",4,7,2
"2704","Zarray","Vervet","PY","5",5,7,2
"2705","Zarray","Vervet","PY","6",6,7,2
"2706","Zarray","Vervet","PY","1007",7,7,2
"2707","Zarray","Vervet","PY","1",1,8,2
"2708","Zarray","Vervet","PY","2",2,8,2
"2709","Zarray","Vervet","PY","3",3,8,2
"2710","Zarray","Vervet","PY","4",4,8,2
"2711","Zarray","Vervet","PY","5",5,8,2
"2712","Zarray","Vervet","PY","6",6,8,2
"2713","Zarray","Vervet","PY","1008",7,8,2
"2714","Zarray","Vervet","PY","5",1,9,2
"2715","Zarray","Vervet","PY","4",2,9,2
"2716","Zarray","Vervet","PY","3",3,9,2
"2717","Zarray","Vervet","PY","2",4,9,2
"2718","Zarray","Vervet","PY","1",5,9,2
"2719","Zarray","Vervet","PY","6",6,9,2
"2720","Zarray","Vervet","PY","1009",7,9,2
"2721","Zarray","Vervet","PY","2",1,10,3
"2722","Zarray","Vervet","PY","3",2,10,3
"2723","Zarray","Vervet","PY","4",3,10,3
"2724","Zarray","Vervet","PY","5",4,10,3
"2725","Zarray","Vervet","PY","6",5,10,3
"2726","Zarray","Vervet","PY","1",6,10,3
"2727","Zarray","Vervet","PY","1010",7,10,3
"2728","Zarray","Vervet","PY","5",1,11,3
"2729","Zarray","Vervet","PY","4",2,11,3
"2730","Zarray","Vervet","PY","3",3,11,3
"2731","Zarray","Vervet","PY","2",4,11,3
"2732","Zarray","Vervet","PY","1",5,11,3
"2733","Zarray","Vervet","PY","6",6,11,3
"2734","Zarray","Vervet","PY","1011",7,11,3
"2735","Zarray","Vervet","PY","6",1,12,4
"2736","Zarray","Vervet","PY","5",2,12,4
"2737","Zarray","Vervet","PY","4",3,12,4
"2738","Zarray","Vervet","PY","3",4,12,4
"2739","Zarray","Vervet","PY","2",5,12,4
"2740","Zarray","Vervet","PY","1",6,12,4
"2741","Zarray","Vervet","PY","1012",7,12,4
"2742","Zarray","Vervet","PY","5",1,13,4
"2743","Zarray","Vervet","PY","4",2,13,4
"2744","Zarray","Vervet","PY","3",3,13,4
"2745","Zarray","Vervet","PY","2",4,13,4
"2746","Zarray","Vervet","PY","1",5,13,4
"2747","Zarray","Vervet","PY","6",6,13,4
"2748","Zarray","Vervet","PY","1013",7,13,4
"2749","Zarray","Vervet","PY","2",1,14,4
"2750","Zarray","Vervet","PY","3",2,14,4
"2751","Zarray","Vervet","PY","4",3,14,4
"2752","Zarray","Vervet","PY","5",4,14,4
"2753","Zarray","Vervet","PY","6",5,14,4
"2754","Zarray","Vervet","PY","1",6,14,4
"2755","Zarray","Vervet","PY","1014",7,14,4
"2756","Zarray","Vervet","PY","6",1,15,4
"2757","Zarray","Vervet","PY","4",2,15,4
"2758","Zarray","Vervet","PY","5",3,15,4
"2759","Zarray","Vervet","PY","2",4,15,4
"2760","Zarray","Vervet","PY","1",5,15,4
"2761","Zarray","Vervet","PY","5",6,15,4
"2762","Zarray","Vervet","PY","1015",7,15,4
"2763","Zarray","Vervet","PY","6",1,16,5
"2764","Zarray","Vervet","PY","5",2,16,5
"2765","Zarray","Vervet","PY","4",3,16,5
"2766","Zarray","Vervet","PY","3",4,16,5
"2767","Zarray","Vervet","PY","2",5,16,5
"2768","Zarray","Vervet","PY","1",6,16,5
"2769","Zarray","Vervet","PY","1016",7,16,5
"2770","Zarray","Vervet","PY","4",1,17,5
"2771","Zarray","Vervet","PY","3",2,17,5
"2772","Zarray","Vervet","PY","2",3,17,5
"2773","Zarray","Vervet","PY","1",4,17,5
"2774","Zarray","Vervet","PY","5",5,17,5
"2775","Zarray","Vervet","PY","6",6,17,5
"2776","Zarray","Vervet","PY","1017",7,17,5
"2777","Zarray","Vervet","PY","5",1,18,5
"2778","Zarray","Vervet","PY","4",2,18,5
"2779","Zarray","Vervet","PY","3",3,18,5
"2780","Zarray","Vervet","PY","2",4,18,5
"2781","Zarray","Vervet","PY","1",5,18,5
"2782","Zarray","Vervet","PY","6",6,18,5
"2783","Zarray","Vervet","PY","1018",7,18,5
"2784","Zarray","Vervet","PY","5",1,19,5
"2785","Zarray","Vervet","PY","4",2,19,5
"2786","Zarray","Vervet","PY","3",3,19,5
"2787","Zarray","Vervet","PY","2",4,19,5
"2788","Zarray","Vervet","PY","1",5,19,5
"2789","Zarray","Vervet","PY","6",6,19,5
"2790","Zarray","Vervet","PY","1019",7,19,5
"2791","Zarray","Vervet","PY","5",1,20,5
"2792","Zarray","Vervet","PY","4",2,20,5
"2793","Zarray","Vervet","PY","3",3,20,5
"2794","Zarray","Vervet","PY","2",4,20,5
"2795","Zarray","Vervet","PY","1",5,20,5
"2796","Zarray","Vervet","PY","6",6,20,5
"2797","Zarray","Vervet","PY","1020",7,20,5
"2798","Zarray","Vervet","PY","1",1,21,5
"2799","Zarray","Vervet","PY","3",2,21,5
"2800","Zarray","Vervet","PY","4",3,21,5
"2801","Zarray","Vervet","PY","5",4,21,5
"2802","Zarray","Vervet","PY","6",5,21,5
"2803","Zarray","Vervet","PY","2",6,21,5
"2804","Zarray","Vervet","PY","1021",7,21,5
"2805","Zarray","Vervet","PY","5",1,22,5
"2806","Zarray","Vervet","PY","4",2,22,5
"2807","Zarray","Vervet","PY","3",3,22,5
"2808","Zarray","Vervet","PY","2",4,22,5
"2809","Zarray","Vervet","PY","1",5,22,5
"2810","Zarray","Vervet","PY","6",6,22,5
"2811","Zarray","Vervet","PY","1022",7,22,5
"2812","Zarray","Vervet","PY","5",1,23,6
"2813","Zarray","Vervet","PY","4",2,23,6
"2814","Zarray","Vervet","PY","3",3,23,6
"2815","Zarray","Vervet","PY","2",4,23,6
"2816","Zarray","Vervet","PY","1",5,23,6
"2817","Zarray","Vervet","PY","6",6,23,6
"2818","Zarray","Vervet","PY","1023",7,23,6
"2819","Zarray","Vervet","PY","5",1,24,6
"2820","Zarray","Vervet","PY","4",2,24,6
"2821","Zarray","Vervet","PY","3",3,24,6
"2822","Zarray","Vervet","PY","2",4,24,6
"2823","Zarray","Vervet","PY","1",5,24,6
"2824","Zarray","Vervet","PY","6",6,24,6
"2825","Zarray","Vervet","PY","1024",7,24,6
"2826","Zarray","Vervet","PY","5",1,25,6
"2827","Zarray","Vervet","PY","4",2,25,6
"2828","Zarray","Vervet","PY","3",3,25,6
"2829","Zarray","Vervet","PY","2",4,25,6
"2830","Zarray","Vervet","PY","1",5,25,6
"2831","Zarray","Vervet","PY","6",6,25,6
"2832","Zarray","Vervet","PY","1025",7,25,6
"2833","Zarray","Vervet","PY","1",1,26,6
"2834","Zarray","Vervet","PY","3",2,26,6
"2835","Zarray","Vervet","PY","4",3,26,6
"2836","Zarray","Vervet","PY","5",4,26,6
"2837","Zarray","Vervet","PY","6",5,26,6
"2838","Zarray","Vervet","PY","2",6,26,6
"2839","Zarray","Vervet","PY","1026",7,26,6
"2840","Zarray","Vervet","PY","4",1,27,6
"2841","Zarray","Vervet","PY","3",2,27,6
"2842","Zarray","Vervet","PY","2",3,27,6
"2843","Zarray","Vervet","PY","5",4,27,6
"2844","Zarray","Vervet","PY","6",5,27,6
"2845","Zarray","Vervet","PY","1",6,27,6
"2846","Zarray","Vervet","PY","1027",7,27,6
"2847","Zarray","Vervet","PY","5",1,28,6
